id,book,chapter,verse,language,sentence_length,number_words,clause_length
440441,Numbers,5,16,hbo,1,5,5.0
440442,Numbers,5,16,hbo,1,5,5.0
440443,Numbers,5,17,hbo,1,9,9.0
440445,Numbers,5,17,hbo,2,13,6.5
440446,Numbers,5,17,hbo,1,5,5.0
440447,Numbers,5,18,hbo,1,10,10.0
440448,Numbers,5,18,hbo,1,6,6.0
440449,Numbers,5,18,hbo,1,8,8.0
440450,Numbers,5,18,hbo,1,3,3.0
440451,Numbers,5,18,hbo,1,11,11.0
440452,Numbers,5,19,hbo,1,5,5.0
440453,Numbers,5,19,hbo,1,5,5.0
440454,Numbers,5,19,hbo,1,5,5.0
440455,Numbers,5,19,hbo,1,7,7.0
440456,Numbers,5,19,hbo,1,9,9.0
440460,Numbers,5,20,hbo,4,18,4.5
440461,Numbers,5,21,hbo,1,11,11.0
440462,Numbers,5,21,hbo,1,7,7.0
440465,Numbers,5,21,hbo,3,21,7.0
440468,Numbers,5,22,hbo,3,17,5.666666666666667
440469,Numbers,5,22,hbo,1,4,4.0
440470,Numbers,5,22,hbo,1,2,2.0
440471,Numbers,5,23,hbo,1,12,12.0
440472,Numbers,5,23,hbo,1,6,6.0
440473,Numbers,5,24,hbo,1,11,11.0
440474,Numbers,5,24,hbo,1,9,9.0
440475,Numbers,5,25,hbo,1,12,12.0
440476,Numbers,5,25,hbo,1,8,8.0
440477,Numbers,5,25,hbo,1,6,6.0
440478,Numbers,5,26,hbo,1,9,9.0
440479,Numbers,5,26,hbo,1,4,4.0
440480,Numbers,5,26,hbo,1,9,9.0
440481,Numbers,5,27,hbo,1,5,5.0
440482,Numbers,5,27,hbo,1,2,2.0
440483,Numbers,5,27,hbo,1,2,2.0
440484,Numbers,5,27,hbo,1,5,5.0
440485,Numbers,5,27,hbo,1,9,9.0
440486,Numbers,5,27,hbo,1,3,3.0
440487,Numbers,5,27,hbo,1,3,3.0
440488,Numbers,5,27,hbo,1,9,9.0
440489,Numbers,5,28,hbo,1,6,6.0
440490,Numbers,5,28,hbo,1,3,3.0
440491,Numbers,5,28,hbo,1,2,2.0
440492,Numbers,5,28,hbo,1,3,3.0
440500,Numbers,5,30,hbo,8,41,5.125
440501,Numbers,5,31,hbo,1,6,6.0
440502,Numbers,5,31,hbo,1,8,8.0
440504,Numbers,6,1,hbo,2,7,3.5
440505,Numbers,6,2,hbo,1,4,4.0
440506,Numbers,6,2,hbo,1,3,3.0
440511,Numbers,6,3,hbo,2,8,4.0
440510,Numbers,6,2,hbo,3,10,3.3333333333333335
440512,Numbers,6,3,hbo,1,7,7.0
440513,Numbers,6,3,hbo,1,6,6.0
440514,Numbers,6,3,hbo,1,7,7.0
440516,Numbers,6,4,hbo,2,18,9.0
440517,Numbers,6,5,hbo,1,9,9.0
440520,Numbers,6,5,hbo,3,10,3.3333333333333335
440521,Numbers,6,5,hbo,1,4,4.0
440523,Numbers,6,6,hbo,2,10,5.0
440525,Numbers,6,7,hbo,2,15,7.5
440526,Numbers,6,7,hbo,1,5,5.0
440527,Numbers,6,8,hbo,1,7,7.0
440528,Numbers,6,9,hbo,1,8,8.0
440529,Numbers,6,9,hbo,1,4,4.0
440530,Numbers,6,9,hbo,1,6,6.0
440531,Numbers,6,9,hbo,1,6,6.0
440532,Numbers,6,10,hbo,1,20,20.0
440534,Numbers,6,11,hbo,2,11,5.5
440536,Numbers,6,11,hbo,2,9,4.5
440537,Numbers,6,11,hbo,1,9,9.0
440538,Numbers,6,12,hbo,1,7,7.0
440539,Numbers,6,12,hbo,1,7,7.0
440540,Numbers,6,12,hbo,1,6,6.0
440541,Numbers,6,12,hbo,1,3,3.0
440542,Numbers,6,13,hbo,1,5,5.0
440544,Numbers,6,13,hbo,2,11,5.5
440554,Numbers,6,15,hbo,10,47,4.7
440555,Numbers,6,16,hbo,1,7,7.0
440556,Numbers,6,16,hbo,1,7,7.0
440557,Numbers,6,17,hbo,1,13,13.0
440558,Numbers,6,17,hbo,1,9,9.0
440559,Numbers,6,18,hbo,1,10,10.0
440560,Numbers,6,18,hbo,1,6,6.0
440562,Numbers,6,18,hbo,2,10,5.0
440565,Numbers,6,19,hbo,3,22,7.333333333333333
440567,Numbers,6,19,hbo,2,10,5.0
440568,Numbers,6,20,hbo,1,9,9.0
440569,Numbers,6,20,hbo,1,14,14.0
440570,Numbers,6,20,hbo,1,6,6.0
440572,Numbers,6,21,hbo,2,11,5.5
440575,Numbers,6,21,hbo,3,16,5.333333333333333
440577,Numbers,6,22,hbo,2,7,3.5
440579,Numbers,6,23,hbo,2,8,4.0
440580,Numbers,6,23,hbo,1,5,5.0
440581,Numbers,6,23,hbo,1,2,2.0
440582,Numbers,6,24,hbo,1,2,2.0
440583,Numbers,6,24,hbo,1,2,2.0
440584,Numbers,6,25,hbo,1,4,4.0
440585,Numbers,6,25,hbo,1,2,2.0
440586,Numbers,6,26,hbo,1,4,4.0
440587,Numbers,6,26,hbo,1,4,4.0
440588,Numbers,6,27,hbo,1,7,7.0
440589,Numbers,6,27,hbo,1,3,3.0
440592,Numbers,7,1,hbo,3,11,3.6666666666666665
440593,Numbers,7,1,hbo,1,3,3.0
440594,Numbers,7,1,hbo,1,15,15.0
440595,Numbers,7,1,hbo,1,2,2.0
440596,Numbers,7,1,hbo,1,3,3.0
440597,Numbers,7,2,hbo,1,7,7.0
440598,Numbers,7,2,hbo,1,4,4.0
440600,Numbers,7,2,hbo,2,6,3.0
440601,Numbers,7,3,hbo,1,14,14.0
440602,Numbers,7,3,hbo,1,5,5.0
440603,Numbers,7,3,hbo,1,4,4.0
440604,Numbers,7,3,hbo,1,7,7.0
440606,Numbers,7,4,hbo,2,7,3.5
440607,Numbers,7,5,hbo,1,3,3.0
440609,Numbers,7,5,hbo,2,8,4.0
440611,Numbers,7,5,hbo,2,10,5.0
440612,Numbers,7,6,hbo,1,10,10.0
440613,Numbers,7,6,hbo,1,6,6.0
440614,Numbers,7,7,hbo,1,16,16.0
440615,Numbers,7,8,hbo,1,24,24.0
440616,Numbers,7,9,hbo,1,6,6.0
440617,Numbers,7,9,hbo,1,5,5.0
440618,Numbers,7,9,hbo,1,4,4.0
440620,Numbers,7,10,hbo,2,12,6.0
440621,Numbers,7,10,hbo,1,10,10.0
440622,Numbers,7,11,hbo,1,5,5.0
440623,Numbers,7,11,hbo,1,17,17.0
440624,Numbers,7,12,hbo,1,2,2.0
440626,Numbers,7,12,hbo,2,15,7.5
440635,Numbers,7,17,hbo,9,65,7.222222222222222
440636,Numbers,7,17,hbo,1,5,5.0
440637,Numbers,7,18,hbo,1,11,11.0
440646,Numbers,7,23,hbo,9,66,7.333333333333333
440647,Numbers,7,23,hbo,1,5,5.0
440648,Numbers,7,24,hbo,1,12,12.0
440657,Numbers,7,29,hbo,9,64,7.111111111111111
440658,Numbers,7,29,hbo,1,5,5.0
440659,Numbers,7,30,hbo,1,12,12.0
440668,Numbers,7,35,hbo,9,64,7.111111111111111
440669,Numbers,7,35,hbo,1,5,5.0
440670,Numbers,7,36,hbo,1,12,12.0
440679,Numbers,7,41,hbo,9,64,7.111111111111111
440680,Numbers,7,41,hbo,1,5,5.0
440681,Numbers,7,42,hbo,1,12,12.0
440690,Numbers,7,47,hbo,9,64,7.111111111111111
440691,Numbers,7,47,hbo,1,5,5.0
440692,Numbers,7,48,hbo,1,12,12.0
440701,Numbers,7,53,hbo,9,64,7.111111111111111
440702,Numbers,7,53,hbo,1,5,5.0
440703,Numbers,7,54,hbo,1,12,12.0
440712,Numbers,7,59,hbo,9,64,7.111111111111111
440713,Numbers,7,59,hbo,1,5,5.0
440714,Numbers,7,60,hbo,1,12,12.0
440723,Numbers,7,65,hbo,9,64,7.111111111111111
440724,Numbers,7,65,hbo,1,5,5.0
440725,Numbers,7,66,hbo,1,12,12.0
440734,Numbers,7,71,hbo,9,64,7.111111111111111
440735,Numbers,7,71,hbo,1,5,5.0
440736,Numbers,7,72,hbo,1,12,12.0
440745,Numbers,7,77,hbo,9,64,7.111111111111111
440746,Numbers,7,77,hbo,1,5,5.0
440747,Numbers,7,78,hbo,1,12,12.0
440756,Numbers,7,83,hbo,9,64,7.111111111111111
440757,Numbers,7,83,hbo,1,5,5.0
440765,Numbers,7,86,hbo,5,30,6.0
440762,Numbers,7,85,hbo,2,14,7.0
440763,Numbers,7,85,hbo,1,12,12.0
440766,Numbers,7,86,hbo,1,8,8.0
440767,Numbers,7,86,hbo,1,7,7.0
440768,Numbers,7,87,hbo,1,19,19.0
440769,Numbers,7,87,hbo,1,7,7.0
440770,Numbers,7,88,hbo,1,18,18.0
440772,Numbers,7,88,hbo,2,7,3.5
440777,Numbers,7,89,hbo,5,31,6.2
440778,Numbers,7,89,hbo,1,3,3.0
440780,Numbers,8,1,hbo,2,7,3.5
440781,Numbers,8,2,hbo,1,3,3.0
440782,Numbers,8,2,hbo,1,3,3.0
440784,Numbers,8,2,hbo,2,14,7.0
440785,Numbers,8,3,hbo,1,4,4.0
440787,Numbers,8,3,hbo,2,13,6.5
440788,Numbers,8,4,hbo,1,5,5.0
440789,Numbers,8,4,hbo,1,2,2.0
440790,Numbers,8,4,hbo,1,6,6.0
440792,Numbers,8,4,hbo,2,13,6.5
440794,Numbers,8,5,hbo,2,7,3.5
440795,Numbers,8,6,hbo,1,8,8.0
440796,Numbers,8,6,hbo,1,3,3.0
440798,Numbers,8,7,hbo,2,6,3.0
440799,Numbers,8,7,hbo,1,4,4.0
440800,Numbers,8,7,hbo,1,6,6.0
440801,Numbers,8,7,hbo,1,3,3.0
440802,Numbers,8,7,hbo,1,2,2.0
440805,Numbers,8,8,hbo,3,12,4.0
440806,Numbers,8,8,hbo,1,8,8.0
440807,Numbers,8,9,hbo,1,9,9.0
440808,Numbers,8,9,hbo,1,7,7.0
440809,Numbers,8,10,hbo,1,8,8.0
440810,Numbers,8,10,hbo,1,9,9.0
440811,Numbers,8,11,hbo,1,14,14.0
440813,Numbers,8,11,hbo,2,7,3.5
440814,Numbers,8,12,hbo,1,10,10.0
440817,Numbers,8,12,hbo,3,18,6.0
440818,Numbers,8,13,hbo,1,12,12.0
440819,Numbers,8,13,hbo,1,6,6.0
440820,Numbers,8,14,hbo,1,9,9.0
440821,Numbers,8,14,hbo,1,5,5.0
440823,Numbers,8,15,hbo,2,11,5.5
440824,Numbers,8,15,hbo,1,3,3.0
440825,Numbers,8,15,hbo,1,4,4.0
440826,Numbers,8,16,hbo,1,2,2.0
440827,Numbers,8,16,hbo,1,7,7.0
440828,Numbers,8,16,hbo,1,12,12.0
440829,Numbers,8,17,hbo,1,14,14.0
440831,Numbers,8,17,hbo,2,11,5.5
440832,Numbers,8,18,hbo,1,11,11.0
440835,Numbers,8,19,hbo,3,30,10.0
440837,Numbers,8,19,hbo,2,14,7.0
440839,Numbers,8,20,hbo,2,23,11.5
440840,Numbers,8,20,hbo,1,5,5.0
440841,Numbers,8,21,hbo,1,4,4.0
440842,Numbers,8,21,hbo,1,3,3.0
440843,Numbers,8,21,hbo,1,8,8.0
440845,Numbers,8,21,hbo,2,6,3.0
440847,Numbers,8,22,hbo,2,20,10.0
440849,Numbers,8,22,hbo,2,12,6.0
440851,Numbers,8,23,hbo,2,7,3.5
440853,Numbers,8,24,hbo,2,5,2.5
440855,Numbers,8,24,hbo,2,16,8.0
440856,Numbers,8,25,hbo,1,10,10.0
440857,Numbers,8,25,hbo,1,4,4.0
440859,Numbers,8,26,hbo,2,10,5.0
440860,Numbers,8,26,hbo,1,4,4.0
440861,Numbers,8,26,hbo,1,7,7.0
440864,Numbers,9,1,hbo,3,25,8.333333333333334
440865,Numbers,9,2,hbo,1,9,9.0
440866,Numbers,9,3,hbo,1,16,16.0
440867,Numbers,9,3,hbo,1,9,9.0
440869,Numbers,9,4,hbo,2,10,5.0
440871,Numbers,9,5,hbo,2,28,14.0
440872,Numbers,9,5,hbo,1,4,4.0
440873,Numbers,9,6,hbo,1,2,2.0
440878,Numbers,9,6,hbo,5,33,6.6
440879,Numbers,9,7,hbo,1,7,7.0
440880,Numbers,9,7,hbo,1,5,5.0
440882,Numbers,9,7,hbo,2,14,7.0
440883,Numbers,9,8,hbo,1,4,4.0
440884,Numbers,9,8,hbo,1,1,1.0
440886,Numbers,9,8,hbo,2,6,3.0
440888,Numbers,9,9,hbo,2,7,3.5
440890,Numbers,9,10,hbo,2,6,3.0
440894,Numbers,9,10,hbo,4,20,5.0
440895,Numbers,9,11,hbo,1,14,14.0
440896,Numbers,9,11,hbo,1,5,5.0
440897,Numbers,9,12,hbo,1,5,5.0
440898,Numbers,9,12,hbo,1,5,5.0
440899,Numbers,9,12,hbo,1,7,7.0
440907,Numbers,9,13,hbo,7,31,4.428571428571429
440906,Numbers,9,13,hbo,1,7,7.0
440908,Numbers,9,14,hbo,1,5,5.0
440909,Numbers,9,14,hbo,1,5,5.0
440910,Numbers,9,14,hbo,1,9,9.0
440911,Numbers,9,14,hbo,1,13,13.0
440913,Numbers,9,15,hbo,2,17,8.5
440914,Numbers,9,15,hbo,1,13,13.0
440915,Numbers,9,16,hbo,1,3,3.0
440917,Numbers,9,16,hbo,2,7,3.5
440920,Numbers,9,17,hbo,3,16,5.333333333333333
440923,Numbers,9,17,hbo,3,12,4.0
440924,Numbers,9,18,hbo,1,6,6.0
440925,Numbers,9,18,hbo,1,5,5.0
440927,Numbers,9,18,hbo,2,10,5.0
440929,Numbers,9,19,hbo,2,17,8.5
440930,Numbers,9,19,hbo,1,3,3.0
440932,Numbers,9,20,hbo,2,11,5.5
440933,Numbers,9,20,hbo,1,4,4.0
440934,Numbers,9,20,hbo,1,5,5.0
440942,Numbers,9,22,hbo,4,20,5.0
440937,Numbers,9,21,hbo,1,7,7.0
440938,Numbers,9,21,hbo,1,2,2.0
440940,Numbers,9,21,hbo,1,4,4.0
440941,Numbers,9,21,hbo,1,2,2.0
440945,Numbers,9,22,hbo,3,13,4.333333333333333
440946,Numbers,9,22,hbo,1,3,3.0
440948,Numbers,9,22,hbo,2,4,2.0
440949,Numbers,9,23,hbo,1,4,4.0
440950,Numbers,9,23,hbo,1,5,5.0
440951,Numbers,9,23,hbo,1,10,10.0
440953,Numbers,10,1,hbo,2,7,3.5
440954,Numbers,10,2,hbo,1,5,5.0
440955,Numbers,10,2,hbo,1,3,3.0
440956,Numbers,10,2,hbo,1,13,13.0
440957,Numbers,10,3,hbo,1,3,3.0
440958,Numbers,10,3,hbo,1,10,10.0
440959,Numbers,10,4,hbo,1,5,5.0
440960,Numbers,10,4,hbo,1,8,8.0
440961,Numbers,10,5,hbo,1,3,3.0
440963,Numbers,10,5,hbo,2,7,3.5
440964,Numbers,10,6,hbo,1,4,4.0
440966,Numbers,10,6,hbo,2,7,3.5
440967,Numbers,10,6,hbo,1,4,4.0
440969,Numbers,10,7,hbo,2,7,3.5
440970,Numbers,10,7,hbo,1,3,3.0
440971,Numbers,10,8,hbo,1,8,8.0
440972,Numbers,10,8,hbo,1,8,8.0
440974,Numbers,10,9,hbo,2,12,6.0
440975,Numbers,10,9,hbo,1,4,4.0
440976,Numbers,10,9,hbo,1,6,6.0
440977,Numbers,10,9,hbo,1,4,4.0
440978,Numbers,10,10,hbo,1,11,11.0
440979,Numbers,10,10,hbo,1,10,10.0
440980,Numbers,10,10,hbo,1,8,8.0
440981,Numbers,10,10,hbo,1,3,3.0
440982,Numbers,10,11,hbo,1,17,17.0
440983,Numbers,10,11,hbo,1,8,8.0
440984,Numbers,10,12,hbo,1,9,9.0
440985,Numbers,10,12,hbo,1,7,7.0
440986,Numbers,10,13,hbo,1,11,11.0
440987,Numbers,10,14,hbo,1,11,11.0
440988,Numbers,10,14,hbo,1,6,6.0
440989,Numbers,10,15,hbo,1,9,9.0
440990,Numbers,10,16,hbo,1,9,9.0
440991,Numbers,10,17,hbo,1,4,4.0
440992,Numbers,10,17,hbo,1,10,10.0
440993,Numbers,10,18,hbo,1,7,7.0
440994,Numbers,10,18,hbo,1,6,6.0
440995,Numbers,10,19,hbo,1,9,9.0
440996,Numbers,10,20,hbo,1,9,9.0
440997,Numbers,10,21,hbo,1,7,7.0
440999,Numbers,10,21,hbo,2,7,3.5
441000,Numbers,10,22,hbo,1,8,8.0
441001,Numbers,10,22,hbo,1,6,6.0
441002,Numbers,10,23,hbo,1,9,9.0
441003,Numbers,10,24,hbo,1,9,9.0
441005,Numbers,10,25,hbo,2,13,6.5
441006,Numbers,10,25,hbo,1,6,6.0
441007,Numbers,10,26,hbo,1,9,9.0
441008,Numbers,10,27,hbo,1,9,9.0
441009,Numbers,10,28,hbo,1,6,6.0
441010,Numbers,10,28,hbo,1,2,2.0
441011,Numbers,10,29,hbo,1,11,11.0
441013,Numbers,10,29,hbo,2,8,4.0
441014,Numbers,10,29,hbo,1,3,3.0
441015,Numbers,10,29,hbo,1,2,2.0
441016,Numbers,10,29,hbo,1,3,3.0
441017,Numbers,10,29,hbo,1,6,6.0
441018,Numbers,10,30,hbo,1,3,3.0
441019,Numbers,10,30,hbo,1,2,2.0
441020,Numbers,10,30,hbo,1,8,8.0
441021,Numbers,10,31,hbo,1,2,2.0
441022,Numbers,10,31,hbo,1,4,4.0
441024,Numbers,10,31,hbo,2,8,4.0
441025,Numbers,10,31,hbo,1,5,5.0
441026,Numbers,10,32,hbo,1,2,2.0
441027,Numbers,10,32,hbo,1,3,3.0
441029,Numbers,10,32,hbo,2,10,5.0
441030,Numbers,10,32,hbo,1,3,3.0
441031,Numbers,10,33,hbo,1,8,8.0
441033,Numbers,10,33,hbo,2,14,7.0
441035,Numbers,10,34,hbo,2,10,5.0
441037,Numbers,10,35,hbo,2,6,3.0
441038,Numbers,10,35,hbo,1,3,3.0
441040,Numbers,10,35,hbo,2,2,1.0
441041,Numbers,10,35,hbo,1,3,3.0
441042,Numbers,10,35,hbo,1,5,5.0
441044,Numbers,10,36,hbo,2,4,2.0
441046,Numbers,10,36,hbo,2,5,2.5
441047,Numbers,11,1,hbo,1,2,2.0
441048,Numbers,11,1,hbo,1,8,8.0
441049,Numbers,11,1,hbo,1,3,3.0
441050,Numbers,11,1,hbo,1,3,3.0
441051,Numbers,11,1,hbo,1,5,5.0
441052,Numbers,11,1,hbo,1,6,6.0
441053,Numbers,11,2,hbo,1,6,6.0
441054,Numbers,11,2,hbo,1,5,5.0
441055,Numbers,11,2,hbo,1,4,4.0
441056,Numbers,11,3,hbo,1,8,8.0
441057,Numbers,11,3,hbo,1,5,5.0
441059,Numbers,11,4,hbo,2,8,4.0
441060,Numbers,11,4,hbo,1,2,2.0
441061,Numbers,11,4,hbo,1,5,5.0
441062,Numbers,11,4,hbo,1,2,2.0
441063,Numbers,11,4,hbo,1,3,3.0
441065,Numbers,11,5,hbo,2,28,14.0
441066,Numbers,11,6,hbo,1,4,4.0
441067,Numbers,11,6,hbo,1,2,2.0
441068,Numbers,11,6,hbo,1,5,5.0
441071,Numbers,11,7,hbo,3,13,4.333333333333333
441072,Numbers,11,8,hbo,1,3,3.0
441073,Numbers,11,8,hbo,1,2,2.0
441074,Numbers,11,8,hbo,1,5,5.0
441075,Numbers,11,8,hbo,1,5,5.0
441076,Numbers,11,8,hbo,1,5,5.0
441077,Numbers,11,8,hbo,1,4,4.0
441078,Numbers,11,8,hbo,1,8,8.0
441080,Numbers,11,9,hbo,2,13,6.5
441083,Numbers,11,10,hbo,3,13,4.333333333333333
441084,Numbers,11,10,hbo,1,5,5.0
441085,Numbers,11,10,hbo,1,5,5.0
441086,Numbers,11,11,hbo,1,5,5.0
441087,Numbers,11,11,hbo,1,4,4.0
441089,Numbers,11,11,hbo,2,17,8.5
441090,Numbers,11,12,hbo,1,9,9.0
441091,Numbers,11,12,hbo,1,3,3.0
441092,Numbers,11,12,hbo,1,3,3.0
441095,Numbers,11,12,hbo,3,18,6.0
441097,Numbers,11,13,hbo,2,12,6.0
441099,Numbers,11,13,hbo,2,5,2.5
441100,Numbers,11,13,hbo,1,3,3.0
441101,Numbers,11,13,hbo,1,2,2.0
441103,Numbers,11,14,hbo,2,13,6.5
441104,Numbers,11,14,hbo,1,3,3.0
441105,Numbers,11,15,hbo,1,6,6.0
441106,Numbers,11,15,hbo,1,3,3.0
441107,Numbers,11,15,hbo,1,5,5.0
441108,Numbers,11,15,hbo,1,5,5.0
441109,Numbers,11,16,hbo,1,5,5.0
441112,Numbers,11,16,hbo,3,16,5.333333333333333
441113,Numbers,11,16,hbo,1,6,6.0
441114,Numbers,11,16,hbo,1,4,4.0
441115,Numbers,11,17,hbo,1,2,2.0
441116,Numbers,11,17,hbo,1,4,4.0
441118,Numbers,11,17,hbo,2,7,3.5
441119,Numbers,11,17,hbo,1,3,3.0
441120,Numbers,11,17,hbo,1,7,7.0
441121,Numbers,11,17,hbo,1,6,6.0
441122,Numbers,11,18,hbo,1,5,5.0
441123,Numbers,11,18,hbo,1,3,3.0
441124,Numbers,11,18,hbo,1,3,3.0
441126,Numbers,11,18,hbo,2,7,3.5
441127,Numbers,11,18,hbo,1,3,3.0
441128,Numbers,11,18,hbo,1,5,5.0
441129,Numbers,11,18,hbo,1,5,5.0
441138,Numbers,11,20,hbo,4,15,3.75
441135,Numbers,11,19,hbo,5,19,3.8
441140,Numbers,11,20,hbo,2,8,4.0
441142,Numbers,11,20,hbo,2,6,3.0
441143,Numbers,11,20,hbo,1,5,5.0
441144,Numbers,11,21,hbo,1,3,3.0
441146,Numbers,11,21,hbo,2,10,5.0
441147,Numbers,11,21,hbo,1,3,3.0
441148,Numbers,11,21,hbo,1,3,3.0
441149,Numbers,11,21,hbo,1,4,4.0
441150,Numbers,11,22,hbo,1,6,6.0
441151,Numbers,11,22,hbo,1,3,3.0
441152,Numbers,11,22,hbo,1,8,8.0
441153,Numbers,11,22,hbo,1,3,3.0
441154,Numbers,11,23,hbo,1,5,5.0
441155,Numbers,11,23,hbo,1,4,4.0
441158,Numbers,11,23,hbo,3,7,2.3333333333333335
441159,Numbers,11,24,hbo,1,3,3.0
441160,Numbers,11,24,hbo,1,8,8.0
441161,Numbers,11,24,hbo,1,8,8.0
441162,Numbers,11,24,hbo,1,6,6.0
441163,Numbers,11,25,hbo,1,6,6.0
441164,Numbers,11,25,hbo,1,3,3.0
441166,Numbers,11,25,hbo,2,7,3.5
441167,Numbers,11,25,hbo,1,7,7.0
441169,Numbers,11,25,hbo,2,7,3.5
441170,Numbers,11,25,hbo,1,2,2.0
441171,Numbers,11,25,hbo,1,3,3.0
441172,Numbers,11,26,hbo,1,7,7.0
441173,Numbers,11,26,hbo,1,4,4.0
441174,Numbers,11,26,hbo,1,5,5.0
441175,Numbers,11,26,hbo,1,5,5.0
441176,Numbers,11,26,hbo,1,5,5.0
441177,Numbers,11,26,hbo,1,5,5.0
441178,Numbers,11,26,hbo,1,5,5.0
441179,Numbers,11,27,hbo,1,4,4.0
441180,Numbers,11,27,hbo,1,4,4.0
441181,Numbers,11,27,hbo,1,2,2.0
441182,Numbers,11,27,hbo,1,7,7.0
441183,Numbers,11,28,hbo,1,9,9.0
441184,Numbers,11,28,hbo,1,2,2.0
441186,Numbers,11,28,hbo,2,3,1.5
441187,Numbers,11,29,hbo,1,4,4.0
441188,Numbers,11,29,hbo,1,4,4.0
441189,Numbers,11,29,hbo,1,3,3.0
441190,Numbers,11,29,hbo,1,4,4.0
441191,Numbers,11,29,hbo,1,6,6.0
441192,Numbers,11,30,hbo,1,10,10.0
441193,Numbers,11,31,hbo,1,6,6.0
441194,Numbers,11,31,hbo,1,6,6.0
441195,Numbers,11,31,hbo,1,24,24.0
441196,Numbers,11,32,hbo,1,18,18.0
441197,Numbers,11,32,hbo,1,5,5.0
441198,Numbers,11,32,hbo,1,5,5.0
441199,Numbers,11,32,hbo,1,7,7.0
441202,Numbers,11,33,hbo,3,7,2.3333333333333335
441203,Numbers,11,33,hbo,1,7,7.0
441204,Numbers,11,33,hbo,1,9,9.0
441205,Numbers,11,34,hbo,1,9,9.0
441206,Numbers,11,34,hbo,1,8,8.0
441207,Numbers,11,35,hbo,1,6,6.0
441208,Numbers,11,35,hbo,1,4,4.0
441210,Numbers,12,1,hbo,2,15,7.5
441211,Numbers,12,1,hbo,1,4,4.0
441212,Numbers,12,2,hbo,1,2,2.0
441213,Numbers,12,2,hbo,1,7,7.0
441214,Numbers,12,2,hbo,1,5,5.0
441215,Numbers,12,2,hbo,1,3,3.0
441217,Numbers,12,3,hbo,2,15,7.5
441218,Numbers,12,4,hbo,1,12,12.0
441219,Numbers,12,4,hbo,1,5,5.0
441220,Numbers,12,4,hbo,1,3,3.0
441221,Numbers,12,5,hbo,1,6,6.0
441222,Numbers,12,5,hbo,1,5,5.0
441223,Numbers,12,5,hbo,1,5,5.0
441224,Numbers,12,5,hbo,1,3,3.0
441225,Numbers,12,6,hbo,1,2,2.0
441226,Numbers,12,6,hbo,1,3,3.0
441227,Numbers,12,6,hbo,1,3,3.0
441230,Numbers,12,6,hbo,3,11,3.6666666666666665
441231,Numbers,12,7,hbo,1,4,4.0
441232,Numbers,12,7,hbo,1,5,5.0
441235,Numbers,12,8,hbo,3,11,3.6666666666666665
441236,Numbers,12,8,hbo,1,4,4.0
441238,Numbers,12,8,hbo,2,10,5.0
441239,Numbers,12,9,hbo,1,5,5.0
441240,Numbers,12,9,hbo,1,2,2.0
441241,Numbers,12,10,hbo,1,8,8.0
441242,Numbers,12,10,hbo,1,2,2.0
441243,Numbers,12,10,hbo,1,5,5.0
441244,Numbers,12,10,hbo,1,5,5.0
441245,Numbers,12,10,hbo,1,3,3.0
441246,Numbers,12,11,hbo,1,5,5.0
441250,Numbers,12,11,hbo,4,12,3.0
441253,Numbers,12,12,hbo,3,16,5.333333333333333
441255,Numbers,12,13,hbo,2,7,3.5
441257,Numbers,12,13,hbo,2,5,2.5
441258,Numbers,12,14,hbo,1,5,5.0
441259,Numbers,12,14,hbo,1,6,6.0
441260,Numbers,12,14,hbo,1,5,5.0
441261,Numbers,12,14,hbo,1,8,8.0
441262,Numbers,12,14,hbo,1,3,3.0
441263,Numbers,12,15,hbo,1,10,10.0
441265,Numbers,12,15,hbo,2,8,4.0
441266,Numbers,12,16,hbo,1,7,7.0
441267,Numbers,12,16,hbo,1,5,5.0
441269,Numbers,13,1,hbo,2,7,3.5
441270,Numbers,13,2,hbo,1,3,3.0
441272,Numbers,13,2,hbo,2,11,5.5
441273,Numbers,13,2,hbo,1,8,8.0
441274,Numbers,13,2,hbo,1,3,3.0
441275,Numbers,13,3,hbo,1,10,10.0
441276,Numbers,13,3,hbo,1,2,2.0
441277,Numbers,13,3,hbo,1,4,4.0
441278,Numbers,13,4,hbo,1,3,3.0
441279,Numbers,13,4,hbo,1,6,6.0
441280,Numbers,13,5,hbo,1,6,6.0
441281,Numbers,13,6,hbo,1,6,6.0
441282,Numbers,13,7,hbo,1,6,6.0
441283,Numbers,13,8,hbo,1,6,6.0
441284,Numbers,13,9,hbo,1,6,6.0
441285,Numbers,13,10,hbo,1,6,6.0
441287,Numbers,13,11,hbo,2,9,4.5
441288,Numbers,13,12,hbo,1,6,6.0
441289,Numbers,13,13,hbo,1,6,6.0
441290,Numbers,13,14,hbo,1,6,6.0
441291,Numbers,13,15,hbo,1,6,6.0
441294,Numbers,13,16,hbo,3,12,4.0
441295,Numbers,13,16,hbo,1,8,8.0
441297,Numbers,13,17,hbo,2,9,4.5
441298,Numbers,13,17,hbo,1,3,3.0
441299,Numbers,13,17,hbo,1,5,5.0
441300,Numbers,13,17,hbo,1,5,5.0
441304,Numbers,13,18,hbo,4,14,3.5
441305,Numbers,13,18,hbo,1,3,3.0
441306,Numbers,13,18,hbo,1,2,2.0
441307,Numbers,13,18,hbo,1,3,3.0
441308,Numbers,13,18,hbo,1,2,2.0
441310,Numbers,13,19,hbo,2,8,4.0
