id,book,chapter,verse,language,phrase_length,number_letters,word_length
22030,1QM,9,20,Hebrew,2,4,2.0
22031,1QM,9,20,Hebrew,1,1,1.0
22032,1QM,9,20,Hebrew,3,10,3.3333333333333335
22033,1QM,9,20,Hebrew,1,6,6.0
22034,1QM,9,20,Hebrew,1,1,1.0
22035,1QM,9,20,Hebrew,5,22,4.4
22036,1QM,9,20,Hebrew,10,29,2.9
22037,1QM,9,21,Hebrew,1,3,3.0
22038,1QM,9,21,Hebrew,1,5,5.0
22039,1QM,9,21,Hebrew,3,11,3.6666666666666665
22040,1QM,9,21,Hebrew,1,1,1.0
22041,1QM,9,21,Hebrew,3,12,4.0
22042,1QM,9,21,Hebrew,3,8,2.6666666666666665
22043,1QM,9,21,Hebrew,1,2,2.0
22044,1QM,9,21,Hebrew,1,1,1.0
22045,1QM,9,21,Hebrew,2,3,1.5
22046,1QM,9,21,Hebrew,2,4,2.0
22047,1QM,9,21,Hebrew,1,1,1.0
22048,1QM,9,21,Hebrew,2,6,3.0
22049,1QM,9,21,Hebrew,2,5,2.5
22050,1QM,9,22,Hebrew,1,4,4.0
22051,1QM,9,22,Hebrew,1,4,4.0
22052,1QM,9,22,Hebrew,2,6,3.0
22053,1QM,9,22,Hebrew,1,1,1.0
22054,1QM,9,22,Hebrew,1,4,4.0
22055,1QM,9,22,Hebrew,2,4,2.0
22056,1QM,9,23,Hebrew,3,10,3.3333333333333335
22057,1QM,9,24,Hebrew,1,1,1.0
22058,1QM,9,24,Hebrew,3,9,3.0
22059,1QM,9,24,Hebrew,1,1,1.0
22060,1QM,9,24,Hebrew,1,4,4.0
22061,1QM,9,24,Hebrew,1,4,4.0
22062,1QM,9,24,Hebrew,2,5,2.5
22063,1QM,10,1,Hebrew,1,3,3.0
22064,1QM,10,1,Hebrew,1,4,4.0
22065,1QM,10,1,Hebrew,4,11,2.75
22066,1QM,10,1,Hebrew,1,2,2.0
22067,1QM,10,1,Hebrew,5,15,3.0
22068,1QM,10,2,Hebrew,1,1,1.0
22069,1QM,10,2,Hebrew,2,6,3.0
22070,1QM,10,2,Hebrew,3,11,3.6666666666666665
22071,1QM,10,2,Hebrew,1,1,1.0
22072,1QM,10,2,Hebrew,1,3,3.0
22073,1QM,10,2,Hebrew,4,11,2.75
22074,1QM,10,3,Hebrew,1,1,1.0
22075,1QM,10,3,Hebrew,1,3,3.0
22076,1QM,10,3,Hebrew,1,1,1.0
22077,1QM,10,3,Hebrew,2,6,3.0
22078,1QM,10,3,Hebrew,1,4,4.0
22079,1QM,10,3,Hebrew,1,1,1.0
22080,1QM,10,3,Hebrew,1,3,3.0
22081,1QM,10,3,Hebrew,9,27,3.0
22082,1QM,10,3,Hebrew,1,1,1.0
22083,1QM,10,3,Hebrew,1,6,6.0
22084,1QM,10,3,Hebrew,2,3,1.5
22085,1QM,10,3,Hebrew,2,4,2.0
22086,1QM,10,3,Hebrew,3,6,2.0
22087,1QM,10,4,Hebrew,1,1,1.0
22088,1QM,10,4,Hebrew,1,3,3.0
22089,1QM,10,4,Hebrew,3,8,2.6666666666666665
22090,1QM,10,4,Hebrew,1,1,1.0
22091,1QM,10,4,Hebrew,12,29,2.4166666666666665
22092,1QM,10,4,Hebrew,2,3,1.5
22093,1QM,10,5,Hebrew,1,1,1.0
22094,1QM,10,5,Hebrew,1,3,3.0
22095,1QM,10,5,Hebrew,3,8,2.6666666666666665
22096,1QM,10,5,Hebrew,5,16,3.2
22097,1QM,10,5,Hebrew,4,9,2.25
22098,1QM,10,5,Hebrew,5,15,3.0
22099,1QM,10,6,Hebrew,1,1,1.0
22100,1QM,10,6,Hebrew,1,3,3.0
22101,1QM,10,6,Hebrew,1,2,2.0
22102,1QM,10,6,Hebrew,4,12,3.0
22103,1QM,10,6,Hebrew,1,2,2.0
22104,1QM,10,6,Hebrew,1,1,1.0
22105,1QM,10,7,Hebrew,1,1,1.0
22106,1QM,10,7,Hebrew,1,5,5.0
22107,1QM,10,7,Hebrew,2,5,2.5
22108,1QM,10,7,Hebrew,1,1,1.0
22109,1QM,10,7,Hebrew,1,4,4.0
22110,1QM,10,7,Hebrew,3,8,2.6666666666666665
22111,1QM,10,7,Hebrew,5,11,2.2
22112,1QM,10,7,Hebrew,1,1,1.0
22113,1QM,10,7,Hebrew,1,3,3.0
22114,1QM,10,7,Hebrew,1,2,2.0
22115,1QM,10,7,Hebrew,1,1,1.0
22116,1QM,10,8,Hebrew,1,1,1.0
22117,1QM,10,8,Hebrew,1,3,3.0
22118,1QM,10,8,Hebrew,1,1,1.0
22119,1QM,10,8,Hebrew,1,3,3.0
22120,1QM,10,8,Hebrew,1,4,4.0
22121,1QM,10,8,Hebrew,1,1,1.0
22122,1QM,10,8,Hebrew,1,4,4.0
22123,1QM,10,8,Hebrew,1,1,1.0
22124,1QM,10,8,Hebrew,1,3,3.0
22125,1QM,10,8,Hebrew,3,7,2.3333333333333335
22126,1QM,10,9,Hebrew,1,2,2.0
22127,1QM,10,9,Hebrew,1,5,5.0
22128,1QM,10,9,Hebrew,1,1,1.0
22129,1QM,10,9,Hebrew,1,2,2.0
22130,1QM,10,9,Hebrew,1,2,2.0
22131,1QM,10,9,Hebrew,1,2,2.0
22132,1QM,10,10,Hebrew,1,1,1.0
22133,1QM,10,10,Hebrew,1,2,2.0
22134,1QM,10,10,Hebrew,1,5,5.0
22135,1QM,10,10,Hebrew,1,1,1.0
22136,1QM,10,10,Hebrew,1,2,2.0
22137,1QM,10,10,Hebrew,1,6,6.0
22138,1QM,10,10,Hebrew,3,6,2.0
22139,1QM,10,10,Hebrew,1,1,1.0
22140,1QM,10,10,Hebrew,1,2,2.0
22141,1QM,10,10,Hebrew,1,5,5.0
22142,1QM,10,10,Hebrew,1,4,4.0
22143,1QM,10,10,Hebrew,1,1,1.0
22144,1QM,10,10,Hebrew,1,2,2.0
22145,1QM,10,10,Hebrew,1,1,1.0
22146,1QM,10,11,Hebrew,1,3,3.0
22147,1QM,10,11,Hebrew,1,3,3.0
22148,1QM,10,11,Hebrew,2,7,3.5
22149,1QM,10,11,Hebrew,1,1,1.0
22150,1QM,10,11,Hebrew,2,5,2.5
22151,1QM,10,11,Hebrew,3,9,3.0
22152,1QM,10,11,Hebrew,1,1,1.0
22153,1QM,10,11,Hebrew,2,4,2.0
22154,1QM,10,11,Hebrew,2,7,3.5
22155,1QM,10,12,Hebrew,1,1,1.0
22156,1QM,10,12,Hebrew,2,6,3.0
22157,1QM,10,12,Hebrew,1,1,1.0
22158,1QM,10,12,Hebrew,2,6,3.0
22159,1QM,10,12,Hebrew,3,8,2.6666666666666665
22160,1QM,10,12,Hebrew,1,1,1.0
22161,1QM,10,12,Hebrew,4,11,2.75
22162,1QM,10,12,Hebrew,1,3,3.0
22163,1QM,10,12,Hebrew,1,3,3.0
22164,1QM,10,12,Hebrew,1,4,4.0
22165,1QM,10,12,Hebrew,1,1,1.0
22166,1QM,10,12,Hebrew,4,12,3.0
22167,1QM,10,12,Hebrew,1,3,3.0
22168,1QM,10,12,Hebrew,1,4,4.0
22169,1QM,10,12,Hebrew,1,1,1.0
22170,1QM,10,12,Hebrew,1,2,2.0
22171,1QM,10,12,Hebrew,1,6,6.0
22172,1QM,10,12,Hebrew,3,8,2.6666666666666665
22173,1QM,10,12,Hebrew,1,3,3.0
22174,1QM,10,12,Hebrew,2,9,4.5
22175,1QM,10,12,Hebrew,4,7,1.75
22176,1QM,10,12,Hebrew,1,2,2.0
22177,1QM,10,12,Hebrew,4,10,2.5
22178,1QM,10,12,Hebrew,1,1,1.0
22179,1QM,10,12,Hebrew,3,8,2.6666666666666665
22180,1QM,10,13,Hebrew,2,7,3.5
22181,1QM,10,13,Hebrew,1,4,4.0
22182,1QM,10,13,Hebrew,2,3,1.5
22183,1QM,10,13,Hebrew,1,1,1.0
22184,1QM,10,13,Hebrew,1,1,1.0
22185,1QM,10,13,Hebrew,2,4,2.0
22186,1QM,10,13,Hebrew,3,11,3.6666666666666665
22187,1QM,10,13,Hebrew,2,9,4.5
22188,1QM,10,13,Hebrew,1,7,7.0
22189,1QM,10,13,Hebrew,3,7,2.3333333333333335
22190,1QM,10,13,Hebrew,1,1,1.0
22191,1QM,10,13,Hebrew,2,10,5.0
22192,1QM,10,13,Hebrew,1,3,3.0
22193,1QM,10,13,Hebrew,2,4,2.0
22194,1QM,10,13,Hebrew,1,1,1.0
22195,1QM,10,13,Hebrew,1,1,1.0
22196,1QM,10,13,Hebrew,1,1,1.0
22197,1QM,10,13,Hebrew,1,1,1.0
22198,1QM,10,15,Hebrew,3,8,2.6666666666666665
22199,1QM,10,15,Hebrew,1,4,4.0
22200,1QM,10,15,Hebrew,2,7,3.5
22201,1QM,10,15,Hebrew,1,3,3.0
22202,1QM,10,15,Hebrew,5,14,2.8
22203,1QM,10,15,Hebrew,1,1,1.0
22204,1QM,10,15,Hebrew,4,9,2.25
22205,1QM,10,15,Hebrew,1,4,4.0
22206,1QM,10,15,Hebrew,1,5,5.0
22207,1QM,10,16,Hebrew,6,12,2.0
22208,1QM,10,16,Hebrew,1,4,4.0
22209,1QM,10,16,Hebrew,2,5,2.5
22210,1QM,10,16,Hebrew,2,6,3.0
22211,1QM,10,16,Hebrew,1,1,1.0
22212,1QM,10,16,Hebrew,3,12,4.0
22213,1QM,10,17,Hebrew,1,1,1.0
22214,1QM,10,17,Hebrew,1,3,3.0
22215,1QM,10,17,Hebrew,1,5,5.0
22216,1QM,10,17,Hebrew,2,4,2.0
22217,1QM,10,17,Hebrew,2,7,3.5
22218,1QM,10,17,Hebrew,4,14,3.5
22219,1QM,10,17,Hebrew,1,1,1.0
22220,1QM,10,17,Hebrew,1,4,4.0
22221,1QM,10,17,Hebrew,3,10,3.3333333333333335
22222,1QM,10,18,Hebrew,1,3,3.0
22223,1QM,10,18,Hebrew,3,10,3.3333333333333335
22224,1QM,10,18,Hebrew,1,1,1.0
22225,1QM,10,18,Hebrew,1,4,4.0
22226,1QM,10,18,Hebrew,1,5,5.0
22227,1QM,10,18,Hebrew,3,10,3.3333333333333335
22228,1QM,10,19,Hebrew,1,1,1.0
22229,1QM,10,19,Hebrew,1,4,4.0
22230,1QM,10,19,Hebrew,2,3,1.5
22231,1QM,10,19,Hebrew,2,7,3.5
22232,1QM,10,19,Hebrew,2,8,4.0
22233,1QM,10,20,Hebrew,1,1,1.0
22234,1QM,10,20,Hebrew,2,6,3.0
22235,1QM,10,20,Hebrew,1,2,2.0
22236,1QM,10,20,Hebrew,4,12,3.0
22237,1QM,10,20,Hebrew,2,7,3.5
22238,1QM,10,20,Hebrew,5,11,2.2
22239,1QM,10,21,Hebrew,1,1,1.0
22240,1QM,10,21,Hebrew,1,4,4.0
22241,1QM,10,21,Hebrew,2,3,1.5
22242,1QM,10,21,Hebrew,2,7,3.5
22243,1QM,10,21,Hebrew,2,9,4.5
22244,1QM,10,21,Hebrew,1,2,2.0
22245,1QM,10,22,Hebrew,1,1,1.0
22246,1QM,10,22,Hebrew,2,5,2.5
22247,1QM,10,22,Hebrew,1,1,1.0
22248,1QM,10,22,Hebrew,4,13,3.25
22249,1QM,10,22,Hebrew,2,3,1.5
22250,1QM,10,22,Hebrew,1,3,3.0
22251,1QM,10,22,Hebrew,1,5,5.0
22252,1QM,10,22,Hebrew,1,3,3.0
22253,1QM,10,22,Hebrew,6,13,2.1666666666666665
22254,1QM,10,22,Hebrew,1,1,1.0
22255,1QM,10,22,Hebrew,1,3,3.0
22256,1QM,10,22,Hebrew,3,13,4.333333333333333
22257,1QM,10,22,Hebrew,3,9,3.0
22258,1QM,10,22,Hebrew,2,4,2.0
22259,1QM,10,22,Hebrew,1,5,5.0
22260,1QM,10,23,Hebrew,1,1,1.0
22261,1QM,10,23,Hebrew,7,18,2.5714285714285716
22262,1QM,10,23,Hebrew,1,5,5.0
22263,1QM,10,23,Hebrew,1,1,1.0
22264,1QM,10,23,Hebrew,1,1,1.0
22265,1QM,10,23,Hebrew,2,7,3.5
22266,1QM,10,24,Hebrew,1,1,1.0
22267,1QM,10,24,Hebrew,2,5,2.5
22268,1QM,10,24,Hebrew,2,4,2.0
22269,1QM,10,24,Hebrew,1,4,4.0
22270,1QM,10,24,Hebrew,2,3,1.5
22271,1QM,10,24,Hebrew,2,5,2.5
22272,1QM,10,24,Hebrew,3,10,3.3333333333333335
22273,1QM,10,24,Hebrew,1,1,1.0
22274,1QM,10,24,Hebrew,3,6,2.0
22275,1QM,10,24,Hebrew,1,4,4.0
22276,1QM,10,24,Hebrew,3,9,3.0
22277,1QM,10,25,Hebrew,1,1,1.0
22278,1QM,10,25,Hebrew,2,7,3.5
22279,1QM,10,25,Hebrew,1,4,4.0
22280,1QM,10,25,Hebrew,1,6,6.0
22281,1QM,10,25,Hebrew,4,14,3.5
22282,1QM,10,25,Hebrew,1,1,1.0
22283,1QM,10,25,Hebrew,2,6,3.0
22284,1QM,10,25,Hebrew,1,6,6.0
22285,1QM,10,25,Hebrew,3,6,2.0
22286,1QM,11,1,Hebrew,1,1,1.0
22287,1QM,11,1,Hebrew,2,6,3.0
22288,1QM,11,1,Hebrew,4,12,3.0
22289,1QM,11,1,Hebrew,1,1,1.0
22290,1QM,11,1,Hebrew,3,10,3.3333333333333335
22291,1QM,11,1,Hebrew,1,4,4.0
22292,1QM,11,1,Hebrew,2,5,2.5
22293,1QM,11,1,Hebrew,3,6,2.0
22294,1QM,11,1,Hebrew,1,1,1.0
22295,1QM,11,1,Hebrew,2,5,2.5
22296,1QM,11,1,Hebrew,2,2,1.0
22297,1QM,11,1,Hebrew,1,3,3.0
22298,1QM,11,1,Hebrew,1,5,5.0
22299,1QM,11,1,Hebrew,2,6,3.0
22300,1QM,11,1,Hebrew,1,1,1.0
22301,1QM,11,1,Hebrew,2,7,3.5
22302,1QM,11,1,Hebrew,1,5,5.0
22303,1QM,11,1,Hebrew,4,13,3.25
22304,1QM,11,1,Hebrew,2,4,2.0
22305,1QM,11,1,Hebrew,3,14,4.666666666666667
22306,1QM,11,1,Hebrew,3,14,4.666666666666667
22307,1QM,11,1,Hebrew,1,1,1.0
22308,1QM,11,1,Hebrew,1,4,4.0
22309,1QM,11,1,Hebrew,3,10,3.3333333333333335
22310,1QM,11,2,Hebrew,1,8,8.0
22311,1QM,11,2,Hebrew,1,4,4.0
22312,1QM,11,2,Hebrew,1,5,5.0
22313,1QM,11,2,Hebrew,2,4,2.0
22314,1QM,11,3,Hebrew,1,1,1.0
22315,1QM,11,3,Hebrew,1,3,3.0
22316,1QM,11,3,Hebrew,3,9,3.0
22317,1QM,11,3,Hebrew,1,1,1.0
22318,1QM,11,3,Hebrew,1,3,3.0
22319,1QM,11,3,Hebrew,4,10,2.5
22320,1QM,11,3,Hebrew,1,1,1.0
22321,1QM,11,3,Hebrew,1,3,3.0
22322,1QM,11,3,Hebrew,3,6,2.0
22323,1QM,11,3,Hebrew,1,1,1.0
22324,1QM,11,3,Hebrew,1,2,2.0
22325,1QM,11,3,Hebrew,1,1,1.0
22326,1QM,11,3,Hebrew,3,7,2.3333333333333335
22327,1QM,11,3,Hebrew,3,7,2.3333333333333335
22328,1QM,11,4,Hebrew,1,1,1.0
22329,1QM,11,4,Hebrew,1,3,3.0
22330,1QM,11,4,Hebrew,1,1,1.0
22331,1QM,11,4,Hebrew,1,3,3.0
22332,1QM,11,4,Hebrew,3,6,2.0
22333,1QM,11,4,Hebrew,1,4,4.0
22334,1QM,11,4,Hebrew,3,4,1.3333333333333333
22335,1QM,11,4,Hebrew,1,1,1.0
22336,1QM,11,4,Hebrew,1,3,3.0
22337,1QM,11,4,Hebrew,2,6,3.0
22338,1QM,11,4,Hebrew,1,3,3.0
22339,1QM,11,4,Hebrew,2,3,1.5
22340,1QM,11,4,Hebrew,1,5,5.0
22341,1QM,11,4,Hebrew,3,6,2.0
22342,1QM,11,5,Hebrew,1,2,2.0
22343,1QM,11,5,Hebrew,2,5,2.5
22344,1QM,11,5,Hebrew,1,2,2.0
22345,1QM,11,5,Hebrew,1,1,1.0
22346,1QM,11,7,Hebrew,1,1,1.0
22347,1QM,11,7,Hebrew,1,2,2.0
22348,1QM,11,7,Hebrew,2,5,2.5
22349,1QM,11,7,Hebrew,2,4,2.0
22350,1QM,11,7,Hebrew,1,5,5.0
22351,1QM,11,7,Hebrew,1,4,4.0
22352,1QM,11,8,Hebrew,1,1,1.0
22353,1QM,11,8,Hebrew,1,3,3.0
22354,1QM,11,8,Hebrew,3,9,3.0
22355,1QM,11,8,Hebrew,1,1,1.0
22356,1QM,11,8,Hebrew,1,3,3.0
22357,1QM,11,8,Hebrew,1,4,4.0
22358,1QM,11,8,Hebrew,1,2,2.0
22359,1QM,11,8,Hebrew,1,3,3.0
22360,1QM,11,9,Hebrew,1,1,1.0
22361,1QM,11,9,Hebrew,1,4,4.0
22362,1QM,11,9,Hebrew,1,5,5.0
22363,1QM,11,9,Hebrew,6,22,3.6666666666666665
22364,1QM,11,9,Hebrew,1,3,3.0
22365,1QM,11,9,Hebrew,1,5,5.0
22366,1QM,11,9,Hebrew,1,2,2.0
22367,1QM,11,9,Hebrew,3,6,2.0
22368,1QM,11,9,Hebrew,2,5,2.5
22369,1QM,11,10,Hebrew,1,1,1.0
22370,1QM,11,10,Hebrew,1,5,5.0
22371,1QM,11,10,Hebrew,1,5,5.0
22372,1QM,11,10,Hebrew,2,2,1.0
22373,1QM,11,10,Hebrew,2,5,2.5
22374,1QM,11,10,Hebrew,1,6,6.0
22375,1QM,11,11,Hebrew,1,1,1.0
22376,1QM,11,11,Hebrew,1,3,3.0
22377,1QM,11,11,Hebrew,1,6,6.0
22378,1QM,11,11,Hebrew,1,1,1.0
22379,1QM,11,11,Hebrew,1,2,2.0
22380,1QM,11,11,Hebrew,1,5,5.0
22381,1QM,11,11,Hebrew,1,1,1.0
22382,1QM,11,11,Hebrew,1,3,3.0
22383,1QM,11,11,Hebrew,5,9,1.8
22384,1QM,11,11,Hebrew,2,6,3.0
22385,1QM,11,11,Hebrew,1,1,1.0
22386,1QM,11,11,Hebrew,2,6,3.0
22387,1QM,11,11,Hebrew,2,4,2.0
22388,1QM,11,11,Hebrew,1,1,1.0
22389,1QM,11,12,Hebrew,1,1,1.0
22390,1QM,11,12,Hebrew,1,3,3.0
22391,1QM,11,12,Hebrew,1,5,5.0
22392,1QM,11,12,Hebrew,4,12,3.0
22393,1QM,11,13,Hebrew,1,1,1.0
22394,1QM,11,13,Hebrew,1,1,1.0
22395,1QM,11,13,Hebrew,1,1,1.0
22396,1QM,11,13,Hebrew,2,4,2.0
22397,1QM,11,13,Hebrew,1,4,4.0
22398,1QM,11,13,Hebrew,1,6,6.0
22399,1QM,11,14,Hebrew,2,4,2.0
22400,1QM,11,14,Hebrew,2,5,2.5
22401,1QM,11,14,Hebrew,2,6,3.0
22402,1QM,11,14,Hebrew,1,1,1.0
22403,1QM,11,14,Hebrew,2,6,3.0
22404,1QM,11,14,Hebrew,3,11,3.6666666666666665
22405,1QM,11,15,Hebrew,1,1,1.0
22406,1QM,11,15,Hebrew,1,4,4.0
22407,1QM,11,15,Hebrew,2,9,4.5
22408,1QM,11,15,Hebrew,2,5,2.5
22409,1QM,11,15,Hebrew,1,4,4.0
22410,1QM,11,15,Hebrew,5,15,3.0
22411,1QM,11,15,Hebrew,3,10,3.3333333333333335
22412,1QM,11,15,Hebrew,3,10,3.3333333333333335
22413,1QM,11,16,Hebrew,2,5,2.5
22414,1QM,11,16,Hebrew,2,5,2.5
22415,1QM,11,16,Hebrew,2,9,4.5
22416,1QM,11,16,Hebrew,3,9,3.0
22417,1QM,11,16,Hebrew,3,7,2.3333333333333335
22418,1QM,11,17,Hebrew,2,5,2.5
22419,1QM,11,17,Hebrew,3,5,1.6666666666666667
22420,1QM,11,17,Hebrew,2,9,4.5
22421,1QM,11,17,Hebrew,1,1,1.0
22422,1QM,11,17,Hebrew,2,10,5.0
22423,1QM,11,17,Hebrew,3,7,2.3333333333333335
22424,1QM,11,18,Hebrew,1,4,4.0
22425,1QM,11,18,Hebrew,1,3,3.0
22426,1QM,11,18,Hebrew,3,3,1.0
22427,1QM,11,18,Hebrew,1,1,1.0
22428,1QM,11,18,Hebrew,4,10,2.5
22429,1QM,11,18,Hebrew,1,5,5.0
22430,1QM,11,18,Hebrew,3,10,3.3333333333333335
22431,1QM,11,19,Hebrew,1,1,1.0
22432,1QM,11,19,Hebrew,1,3,3.0
22433,1QM,11,19,Hebrew,3,8,2.6666666666666665
22434,1QM,11,19,Hebrew,1,6,6.0
22435,1QM,11,19,Hebrew,3,7,2.3333333333333335
22436,1QM,11,19,Hebrew,1,2,2.0
22437,1QM,11,19,Hebrew,1,4,4.0
22438,1QM,11,19,Hebrew,2,3,1.5
22439,1QM,11,19,Hebrew,1,1,1.0
22440,1QM,11,19,Hebrew,1,3,3.0
22441,1QM,11,19,Hebrew,7,17,2.4285714285714284
22442,1QM,11,20,Hebrew,1,1,1.0
22443,1QM,11,20,Hebrew,5,13,2.6
22444,1QM,11,20,Hebrew,1,5,5.0
22445,1QM,11,20,Hebrew,2,7,3.5
22446,1QM,11,20,Hebrew,2,3,1.5
22447,1QM,11,20,Hebrew,5,14,2.8
22448,1QM,11,21,Hebrew,1,1,1.0
22449,1QM,11,21,Hebrew,2,6,3.0
22450,1QM,11,21,Hebrew,1,6,6.0
22451,1QM,11,21,Hebrew,4,12,3.0
22452,1QM,11,21,Hebrew,1,2,2.0
22453,1QM,11,21,Hebrew,1,4,4.0
22454,1QM,11,21,Hebrew,1,1,1.0
22455,1QM,11,21,Hebrew,1,2,2.0
22456,1QM,11,21,Hebrew,1,4,4.0
22457,1QM,11,22,Hebrew,1,1,1.0
22458,1QM,11,22,Hebrew,1,4,4.0
22459,1QM,11,22,Hebrew,2,7,3.5
22460,1QM,11,22,Hebrew,2,8,4.0
22461,1QM,11,22,Hebrew,3,13,4.333333333333333
22462,1QM,11,22,Hebrew,1,5,5.0
22463,1QM,11,23,Hebrew,1,1,1.0
22464,1QM,11,23,Hebrew,2,5,2.5
22465,1QM,11,23,Hebrew,1,4,4.0
22466,1QM,11,23,Hebrew,2,10,5.0
22467,1QM,11,23,Hebrew,2,3,1.5
22468,1QM,11,23,Hebrew,1,3,3.0
22469,1QM,11,23,Hebrew,1,5,5.0
22470,1QM,11,23,Hebrew,1,3,3.0
22471,1QM,11,23,Hebrew,6,13,2.1666666666666665
22472,1QM,11,23,Hebrew,1,1,1.0
22473,1QM,11,23,Hebrew,2,7,3.5
22474,1QM,11,23,Hebrew,1,5,5.0
22475,1QM,11,23,Hebrew,4,14,3.5
22476,1QM,11,23,Hebrew,1,1,1.0
22477,1QM,11,23,Hebrew,3,9,3.0
22478,1QM,11,23,Hebrew,1,5,5.0
22479,1QM,11,23,Hebrew,2,10,5.0
22480,1QM,11,24,Hebrew,1,1,1.0
22481,1QM,11,24,Hebrew,3,10,3.3333333333333335
22482,1QM,11,24,Hebrew,1,5,5.0
22483,1QM,11,24,Hebrew,2,3,1.5
22484,1QM,11,24,Hebrew,4,10,2.5
22485,1QM,11,24,Hebrew,1,1,1.0
22486,1QM,11,24,Hebrew,1,4,4.0
22487,1QM,11,24,Hebrew,1,4,4.0
22488,1QM,11,24,Hebrew,2,5,2.5
22489,1QM,11,24,Hebrew,4,5,1.25
22490,1QM,11,25,Hebrew,1,1,1.0
22491,1QM,11,25,Hebrew,3,6,2.0
22492,1QM,11,25,Hebrew,1,5,5.0
22493,1QM,11,25,Hebrew,3,9,3.0
22494,1QM,11,26,Hebrew,1,1,1.0
22495,1QM,11,26,Hebrew,2,7,3.5
22496,1QM,11,26,Hebrew,1,4,4.0
22497,1QM,11,26,Hebrew,1,6,6.0
22498,1QM,11,26,Hebrew,1,1,1.0
22499,1QM,11,26,Hebrew,1,1,1.0
22500,1QM,11,26,Hebrew,1,1,1.0
22501,1QM,11,26,Hebrew,2,6,3.0
22502,1QM,11,26,Hebrew,1,1,1.0
22503,1QM,11,26,Hebrew,1,1,1.0
22504,1QM,11,26,Hebrew,1,2,2.0
22505,1QM,11,26,Hebrew,1,1,1.0
22506,1QM,11,26,Hebrew,1,1,1.0
22507,1QM,11,26,Hebrew,1,5,5.0
22508,1QM,11,26,Hebrew,3,6,2.0
22509,1QM,11,27,Hebrew,1,1,1.0
22510,1QM,11,27,Hebrew,5,1,0.2
22511,1QM,11,27,Hebrew,1,1,1.0
22512,1QM,11,27,Hebrew,1,1,1.0
22513,1QM,11,27,Hebrew,1,5,5.0
22514,1QM,11,27,Hebrew,1,2,2.0
22515,1QM,11,27,Hebrew,1,1,1.0
22516,1QM,12,1,Hebrew,1,3,3.0
22517,1QM,12,1,Hebrew,1,2,2.0
22518,1QM,12,1,Hebrew,4,10,2.5
22519,1QM,12,1,Hebrew,6,14,2.3333333333333335
22520,1QM,12,1,Hebrew,2,6,3.0
22521,1QM,12,1,Hebrew,3,11,3.6666666666666665
22522,1QM,12,1,Hebrew,1,1,1.0
22523,1QM,12,1,Hebrew,2,11,5.5
22524,1QM,12,1,Hebrew,2,4,2.0
22525,1QM,12,1,Hebrew,1,4,4.0
22526,1QM,12,2,Hebrew,1,1,1.0
22527,1QM,12,2,Hebrew,1,4,4.0
22528,1QM,12,2,Hebrew,2,6,3.0
22529,1QM,12,2,Hebrew,1,1,1.0
22530,1QM,12,2,Hebrew,1,3,3.0
22531,1QM,12,2,Hebrew,1,3,3.0
22532,1QM,12,2,Hebrew,1,1,1.0
22533,1QM,12,2,Hebrew,1,5,5.0
22534,1QM,12,2,Hebrew,1,4,4.0
22535,1QM,12,2,Hebrew,1,1,1.0
22536,1QM,12,2,Hebrew,1,3,3.0
22537,1QM,12,3,Hebrew,8,27,3.375
22538,1QM,12,4,Hebrew,5,27,5.4
22539,1QM,12,4,Hebrew,1,5,5.0
22540,1QM,12,4,Hebrew,2,7,3.5
22541,1QM,12,4,Hebrew,3,13,4.333333333333333
22542,1QM,12,4,Hebrew,1,1,1.0
22543,1QM,12,4,Hebrew,1,5,5.0
22544,1QM,12,4,Hebrew,2,5,2.5
22545,1QM,12,4,Hebrew,4,15,3.75
22546,1QM,12,4,Hebrew,1,1,1.0
22547,1QM,12,4,Hebrew,1,5,5.0
22548,1QM,12,4,Hebrew,2,5,2.5
22549,1QM,12,4,Hebrew,1,1,1.0
22550,1QM,12,4,Hebrew,1,5,5.0
22551,1QM,12,4,Hebrew,2,6,3.0
22552,1QM,12,4,Hebrew,1,1,1.0
22553,1QM,12,5,Hebrew,1,3,3.0
22554,1QM,12,5,Hebrew,2,4,2.0
22555,1QM,12,5,Hebrew,2,4,2.0
22556,1QM,12,5,Hebrew,5,4,0.8
22557,1QM,12,5,Hebrew,1,5,5.0
22558,1QM,12,5,Hebrew,9,24,2.6666666666666665
22559,1QM,12,5,Hebrew,1,3,3.0
22560,1QM,12,5,Hebrew,2,3,1.5
22561,1QM,12,5,Hebrew,1,1,1.0
22562,1QM,12,5,Hebrew,1,4,4.0
22563,1QM,12,5,Hebrew,2,4,2.0
22564,1QM,12,5,Hebrew,1,1,1.0
22565,1QM,12,5,Hebrew,1,4,4.0
22566,1QM,12,5,Hebrew,1,2,2.0
22567,1QM,12,5,Hebrew,3,9,3.0
22568,1QM,12,6,Hebrew,1,1,1.0
22569,1QM,12,6,Hebrew,1,3,3.0
22570,1QM,12,6,Hebrew,1,1,1.0
22571,1QM,12,6,Hebrew,1,4,4.0
22572,1QM,12,6,Hebrew,1,4,4.0
22573,1QM,12,6,Hebrew,2,4,2.0
22574,1QM,12,6,Hebrew,2,6,3.0
22575,1QM,12,6,Hebrew,1,3,3.0
22576,1QM,12,6,Hebrew,1,6,6.0
22577,1QM,12,6,Hebrew,3,6,2.0
22578,1QM,12,6,Hebrew,2,6,3.0
